#	15000	0.001000	15.000000
   0.00100	2.7082215020547334e+44	1.3547807484326323e+38
   0.00200	3.3229414957370555e+40	3.3770325569171657e+34
   0.00300	1.7412677493452083e+38	2.7972044939932160e+32
   0.00400	4.2810656331333131e+36	9.9681557312737506e+30
   0.00500	2.4599627492578961e+35	7.9103377769264938e+29
   0.00600	2.4165991014198756e+34	1.0354511733557910e+29
   0.00700	3.4328722029942312e+33	1.9032091582503018e+28
   0.00800	6.3803592947860867e+32	4.4648951541087752e+27
   0.00900	1.4547375196304183e+32	1.2581195523606524e+27
   0.01000	3.8942196374000987e+31	4.0877668665695937e+26
   0.01100	1.1863304294949370e+31	1.4881753116473285e+26
   0.01200	4.0195138169141666e+30	5.9452274641026316e+25
   0.01300	1.4886155245308015e+30	2.5659190830091099e+25
   0.01400	5.9455419398023371e+29	1.1821310562779252e+25
   0.01500	2.5338765668584620e+29	5.7590237797737700e+24
   0.01600	1.1425005162614966e+29	2.9446159416207269e+24
   0.01700	5.4122832691143983e+28	1.5705714507368056e+24
   0.01800	2.6783059114634694e+28	8.6947984083036930e+23
   0.01900	1.3778718832769399e+28	4.9753447988734785e+23
   0.02000	7.3394867380108534e+27	2.9324178359593004e+23
   0.02100	4.0339579197672511e+27	1.7749035805826536e+23
   0.02200	2.2809654122793588e+27	1.1004318036563628e+23
   0.02300	1.3234714574410789e+27	6.9732639069990929e+22
   0.02400	7.8623061285168022e+26	4.5077949955198360e+22
   0.02500	4.7728306739472719e+26	2.9677144258544109e+22
   0.02600	2.9555969881435272e+26	1.9868829831523432e+22
   0.02700	1.8642135279987968e+26	1.3509865484138469e+22
   0.02800	1.1960204730843222e+26	9.3187485590220429e+21
   0.02900	7.7955741486363684e+25	6.5139616451517187e+21
   0.03000	5.1564676341542433e+25	4.6101332484763088e+21
   0.03100	3.4580105411403847e+25	3.3006714694764127e+21
   0.03200	2.3490173708526432e+25	2.3888370562632301e+21
   0.03300	1.6150425303374468e+25	1.7465122594211286e+21
   0.03400	1.1230600099802126e+25	1.2891100402188136e+21
   0.03500	7.8932253956384572e+24	9.6005839409850430e+20
   0.03600	5.6036955203745150e+24	7.2106043030809005e+20
   0.03700	4.0162516383109252e+24	5.4589325563259670e+20
   0.03800	2.9044982069731532e+24	4.1640713439135465e+20
   0.03900	2.1184591329059771e+24	3.1991171536719820e+20
   0.04000	1.5576810907209667e+24	2.4744814046111230e+20
   0.04100	1.1541741549002348e+24	1.9263394847123813e+20
   0.04200	8.6146200193818414e+23	1.5088267625508143e+20
   0.04300	6.4747365873899307e+23	1.1887129055149120e+20
   0.04400	4.8987919059888763e+23	9.4173264695427318e+19
   0.04500	3.7299760431492839e+23	7.5003476405165900e+19
   0.04600	2.8572695397639473e+23	6.0039310366622933e+19
   0.04700	2.2014579618961059e+23	4.8294164214710002e+19
   0.04800	1.7055983476079299e+23	3.9027301969995121e+19
   0.04900	1.3284651134076049e+23	3.1679126407887458e+19
   0.05000	1.0400076029247428e+23	2.5824367872726970e+19
   0.05100	8.1817731901319580e+22	2.1137996701931463e+19
   0.05200	6.4669529450183255e+22	1.7370236772743051e+19
   0.05300	5.1346977446466681e+22	1.4328134104706920e+19
   0.05400	4.0946708105181962e+22	1.1861878083535641e+19
   0.05500	3.2790054602810509e+22	9.8545904631184384e+18
   0.05600	2.6364421443206309e+22	8.2146601611313736e+18
   0.05700	2.1280643877037777e+22	6.8699580102260204e+18
   0.05800	1.7241793471721060e+22	5.7634476490505329e+18
   0.05900	1.4020227902286391e+22	4.8498389152531732e+18
   0.06000	1.1440613814378240e+22	4.0930237777043773e+18
   0.06100	9.3673019332590043e+21	3.4641026543086305e+18
   0.06200	7.6948908528425931e+21	2.9398583289061105e+18
   0.06300	6.3411394242696425e+21	2.5015708206034964e+18
   0.06400	5.2416178671657723e+21	2.1340931569896980e+18
   0.06500	4.3456524856782577e+21	1.8251276794558500e+18
   0.06600	3.6132374436919247e+21	1.5646571380294730e+18
   0.06700	3.0126728436470875e+21	1.3444957621254620e+18
   0.06800	2.5187507462929106e+21	1.1579336964893256e+18
   0.06900	2.1113563732265552e+21	9.9945437623905037e+17
   0.07000	1.7743852296197261e+21	8.6450909832604378e+17
   0.07100	1.4949016022685781e+21	7.4933660840881882e+17
   0.07200	1.2624822117104442e+21	6.5081824190670835e+17
   0.07300	1.0687024409510632e+21	5.6636124319041856e+17
   0.07400	9.0673276629288917e+20	4.9380449174286784e+17
   0.07500	7.7102067750681615e+20	4.3134210398352531e+17
   0.07600	6.5703915144216786e+20	3.7746134082221734e+17
   0.07700	5.6108711603380611e+20	3.3089199910011341e+17
   0.07800	4.8013066447066844e+20	2.9056504921845581e+17
   0.07900	4.1167631361819705e+20	2.5557873891618096e+17
   0.08000	3.5366954076278640e+20	2.2517074289775072e+17
   0.08100	3.0441332301139221e+20	1.9869522168527789e+17
   0.08200	2.6250255242650426e+20	1.7560387745382982e+17
   0.08300	2.2677108844201348e+20	1.5543027263399958e+17
   0.08400	1.9624889851083457e+20	1.3777681872620096e+17
   0.08500	1.7012727458526573e+20	1.2230395581887211e+17
   0.08600	1.4773053207149563e+20	1.0872113376992400e+17
   0.08700	1.2849292609745807e+20	9.6779278605610256e+16
   0.08800	1.1193977774252800e+20	8.6264486099699600e+16
   0.08900	9.7672005979431469e+19	7.6992731612943664e+16
   0.09000	8.5353421533332931e+19	6.8805423377858976e+16
   0.09100	7.4700265974500033e+19	6.1565657307019240e+16
   0.09200	6.5472580328950399e+19	5.5155056510047768e+16
   0.09300	5.7467067903865979e+19	4.9471099157386280e+16
   0.09400	5.0511180230673490e+19	4.4424855029014856e+16
   0.09500	4.4458206423496507e+19	3.9939064753057120e+16
   0.09600	3.9183187491519103e+19	3.5946506948348120e+16
   0.09700	3.4579510316266807e+19	3.2388607698416264e+16
   0.09800	3.0556062750121153e+19	2.9214254373321388e+16
   0.09900	2.7034852905398292e+19	2.6378782079748236e+16
   0.10000	2.3949013208226431e+19	2.3843106200519700e+16
   0.10100	2.1241124000355348e+19	2.1572978778090432e+16
   0.10200	1.8861803030427427e+19	1.9538350061520688e+16
   0.10300	1.6768516598433155e+19	1.7712819502149582e+16
   0.10400	1.4924575813784793e+19	1.6073162955013466e+16
   0.10500	1.3298287727419101e+19	1.4598924907007154e+16
   0.10600	1.1862236265309235e+19	1.3272066279256262e+16
   0.10700	1.0592672136756750e+19	1.2076659797878386e+16
   0.10800	9.4689943866762772e+18	1.0998626141681380e+16
   0.10900	8.4733091447071468e+18	1.0025505096414322e+16
   0.11000	7.5900535069791846e+18	9.1462568051439280e+15
   0.11100	6.8056744591931515e+18	8.3510889297748530e+15
   0.11200	6.1083543858381046e+18	7.6313061516826990e+15
   0.11300	5.4877760696705956e+18	6.9791789581393760e+15
   0.11400	4.9349212167986002e+18	6.3878291008454670e+15
   0.11500	4.4418974856942428e+18	5.8511294860605280e+15
   0.11600	4.0017897858194176e+18	5.3636165730555830e+15
   0.11700	3.6085322700311562e+18	4.9204136276812340e+15
   0.11800	3.2567979965075773e+18	4.5171634080904640e+15
   0.11900	2.9419036986777574e+18	4.1499690562251905e+15
   0.12000	2.6597274904505667e+18	3.8153421367268300e+15
   0.12100	2.4066376612217405e+18	3.5101569087958805e+15
   0.12200	2.1794309908702533e+18	3.2316100398488795e+15
   0.12300	1.9752792476636982e+18	2.9771850756744765e+15
   0.12400	1.7916827286714284e+18	2.7446210727655305e+15
   0.12500	1.6264298687456484e+18	2.5318848767912990e+15
   0.12600	1.4775620852117514e+18	2.3371465986263555e+15
   0.12700	1.3433431451422484e+18	2.1587578975414825e+15
   0.12800	1.2222324438397901e+18	1.9952327314192030e+15
   0.12900	1.1128616697383860e+18	1.8452302773153305e+15
   0.13000	1.0140144047042740e+18	1.7075397633114268e+15
   0.13100	9.2460827165464755e+17	1.5810669852122695e+15
   0.13200	8.4367929517244416e+17	1.4648223099375088e+15
   0.13300	7.7036818677333734e+17	1.3579099920357005e+15
   0.13400	7.0390830585123008e+17	1.2595186511232412e+15
   0.13500	6.4361508108087437e+17	1.1689127766582498e+15
   0.13600	5.8887670602645030e+17	1.0854251426754920e+15
   0.13700	5.3914594759939680e+17	1.0084500292551348e+15
   0.13800	4.9393292742534784e+17	9.3743715985222700e+14
   0.13900	4.5279875462529920e+17	8.7188627441341975e+14
   0.14000	4.1534990441995917e+17	8.1134226765756425e+14
   0.14100	3.8123325069375315e+17	7.5539083017425750e+14
   0.14200	3.5013167251673370e+17	7.0365453725165975e+14
   0.14300	3.2176016488312416e+17	6.5578933671382825e+14
   0.14400	2.9586239280986234e+17	6.1148139264237475e+14
   0.14500	2.7220763563969901e+17	5.7044424677618650e+14
   0.14600	2.5058807507558989e+17	5.3241626371179025e+14
   0.14700	2.3081638627691546e+17	4.9715832983991894e+14
   0.14800	2.1272359639391907e+17	4.6445177931541562e+14
   0.14900	1.9615717930793206e+17	4.3409652332382469e+14
   0.15000	1.8097935917004934e+17	4.0590936152763006e+14
   0.15100	1.6706559866607411e+17	3.7972245689058775e+14
   0.15200	1.5430325084623024e+17	3.5538195712698562e+14
   0.15300	1.4259035590070987e+17	3.3274674783626781e+14
   0.15400	1.3183456648515728e+17	3.1168732399050638e+14
   0.15500	1.2195218714558691e+17	2.9208476786736625e+14
   0.15600	1.1286731509617502e+17	2.7382982278608159e+14
   0.15700	1.0451107109712114e+17	2.5682205312745594e+14
   0.15800	9.6820910490405040e+16	2.4096908211758994e+14
   0.15900	8.9740005602193200e+16	2.2618589974347359e+14
   0.16000	8.3216691732185120e+16	2.1239423395952444e+14
   0.16100	7.7203969839954000e+16	1.9952197904883334e+14
   0.16200	7.1659059821626088e+16	1.8750267563116534e+14
   0.16300	6.6542998960358560e+16	1.7627503737034441e+14
   0.16400	6.1820280742584280e+16	1.6578251993418328e+14
   0.16500	5.7458529768966264e+16	1.5597292820735166e+14
   0.16600	5.3428208963223192e+16	1.4679805815746441e+14
   0.16700	4.9702355701105576e+16	1.3821337011247458e+14
   0.16800	4.6256343852503432e+16	1.3017769052782197e+14
   0.16900	4.3067669057789856e+16	1.2265293960882844e+14
   0.17000	4.0115754850155496e+16	1.1560388241118198e+14
   0.17100	3.7381777493335024e+16	1.0899790127323862e+14
   0.17200	3.4848507632680876e+16	1.0280478764114792e+14
   0.17300	3.2500167060431464e+16	9.6996551534010047e+13
   0.17400	3.0322299076259084e+16	9.1547247063648188e+13
   0.17500	2.8301651084408576e+16	8.6432812574127891e+13
   0.17600	2.6426068211270276e+16	8.1630924101650359e+13
   0.17700	2.4684396854111660e+16	7.7120860977469688e+13
   0.17800	2.3066397184715104e+16	7.2883382506441156e+13
